,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded,payment_method_encoded
1190,Male,50,1,1,long-term,mail,5,99.66481171331776,16.942491572901307,90.94522553363146,108.8917742286196,0,0.007173323421379071,1,1,0
1191,Male,50,1,1,long-term,automatic transfer,3,103.10594872186036,17.527112650024762,85.03885139010427,102.73632192253702,0,0.011015564760443675,1,1,1
1192,Female,50,1,1,long-term,mail,0,121.46027072079026,20.648387291412504,89.33656986076409,108.923061221079,0,0.009883720960586687,0,1,0
1193,Male,50,1,1,long-term,email,1,138.11642609125255,23.47985762875297,83.50663252830725,102.74229658352522,0,0.007152321954770103,1,1,2
1194,Female,50,1,1,long-term,email,1,108.73531329980024,18.484105726949167,61.1716289300397,81.03209390585657,0,0.008271927482763267,0,1,2
1195,Female,50,1,1,long-term,automatic transfer,2,110.7325711079176,18.82498013893376,74.75672542034798,92.75144895669708,0,0.008814735158376937,0,1,1
1196,Female,50,1,0,long-term,automatic transfer,2,125.01933255553368,21.252215544999164,0.0,20.807694620777493,0,0.008724,0,1,1
1197,Female,50,1,0,long-term,mail,4,139.71404451200314,23.74979494314341,0.0,21.65296923714245,0,0.008724,0,1,0
1198,Male,50,1,0,long-term,mail,1,134.20302414210553,22.81408379595772,0.0,22.809183970799943,0,0.008724,1,1,0
1199,Female,50,1,0,long-term,automatic transfer,1,131.9016266947628,22.422206952866432,0.0,18.39497397950718,0,0.008724,0,1,1
1200,Male,50,1,0,long-term,mail,1,103.65359538819322,17.620597927490188,0.0,19.353980235206944,0,0.008724,1,1,0
1201,Female,64,1,1,short-term,automatic transfer,3,146.70914394400145,24.94306860846274,72.69931404046099,93.98577447594128,0,0.006172069573382464,0,0,1
1202,Female,64,1,1,short-term,mail,2,133.7641827267453,22.742412080509496,69.04326751500103,90.12854071082822,0,0.00767661287003197,0,0,0
1203,Male,64,1,1,long-term,automatic transfer,1,108.41701653468672,18.43177133468296,59.14530668626576,76.79778073575336,0,0.007405207495845814,1,1,1
1204,Female,64,1,1,long-term,mail,3,106.6806824565421,18.13718456684401,44.18600844507376,56.61706449057452,0,0.006234246417251609,0,1,0
1205,Female,64,0,1,long-term,mail,2,0.0,0.0,38.21072869446054,51.031332879996846,0,0.007395089006361977,0,1,0
1206,Female,64,0,1,long-term,automatic transfer,2,0.0,0.0,53.66702819009984,54.34416286785904,0,0.011266772714586612,0,1,1
1207,Female,64,1,1,long-term,automatic transfer,1,123.379431680155,20.974881377071146,43.21944966188319,63.43075951849126,1,0.011625561007704599,0,1,1
1208,Male,64,1,1,long-term,automatic transfer,0,143.22527182038735,24.349467050089856,78.58999698030966,102.2345495772401,0,0.007116821683597497,1,1,1
1209,Female,64,1,1,long-term,email,2,143.3408123017434,24.36774379576924,79.25017420267693,103.0965271021868,0,0.010120320883935077,0,1,2
1210,Female,64,1,1,long-term,email,3,136.87011914640922,23.26745207268357,92.97173688721163,112.88008078083952,0,0.007224005451447407,0,1,2
1211,Male,64,1,1,long-term,automatic transfer,1,132.90735619043406,22.59508435957689,79.09200944669212,101.0922589486744,0,0.00680233905354055,1,1,1
1212,Female,64,1,1,long-term,automatic transfer,2,139.61910475940024,23.73906297017098,72.00331159371905,95.8902227959596,0,0.0074577162298609,0,1,1
1213,Male,64,1,1,long-term,automatic transfer,1,135.92285969101152,23.109676626203456,84.44785210783792,104.97986982137584,0,0.007666536060022157,1,1,1
1214,Male,64,1,1,long-term,automatic transfer,4,110.22580773705806,18.739602838600824,73.60727458748705,90.90001463605296,0,0.007216335915374187,1,1,1
1215,Male,64,1,1,long-term,automatic transfer,3,148.79049316608328,25.29648545184914,61.58195292915509,82.35783041105461,0,0.006525158627719922,1,1,1
1216,Male,64,1,1,long-term,automatic transfer,2,128.23307800834084,21.80197707087433,91.63858108284074,111.05292162503636,0,0.0073194753886809604,1,1,1
1217,Female,64,1,1,long-term,automatic transfer,1,140.48452842869636,23.883508374673543,73.18128689757572,95.12218607532456,0,0.006882196305368892,0,1,1
1218,Female,64,1,1,long-term,automatic transfer,3,121.95054036991328,20.73243551603278,92.88136792267588,112.75727185973844,0,0.007955166052974444,0,1,1
1219,Female,64,1,1,long-term,email,2,122.44952332274772,20.817395610209346,83.44488864041459,102.84796039108504,0,0.0074277703687003005,0,1,2
1220,Male,64,1,1,long-term,automatic transfer,3,120.19849794090486,20.436960653906542,68.42814689973343,87.41061775181169,0,0.006424158782141331,1,1,1
1221,Male,64,1,0,long-term,mail,0,115.81689054551934,19.691222151607786,0.0,20.435092002986227,0,0.008724,1,1,0
1222,Female,64,1,0,long-term,automatic transfer,1,117.43531862841049,19.966611668332984,0.0,21.9167287957464,0,0.008724,0,1,1
1223,Male,64,1,0,long-term,automatic transfer,2,125.68289677081536,21.36867146663436,0.0,26.61964945314488,0,0.008724,1,1,1
1224,Female,64,1,0,long-term,automatic transfer,2,149.89379147171778,25.483473647022198,0.0,26.24949722017437,0,0.008724,0,1,1
1225,Male,56,1,1,short-term,automatic transfer,1,140.02306386432264,23.804630556550208,60.89926353534476,81.2608592615816,0,0.0073682017748009036,1,0,1
1226,Female,56,1,1,short-term,email,2,141.70568295705473,24.090444685823957,64.99378600680048,90.93620705692892,0,0.006579706061013494,0,0,2
1227,Male,56,1,1,short-term,automatic transfer,1,129.5002911282302,22.018172133099394,90.92760756217034,104.33740588767463,0,0.008174311550367947,1,0,1
1228,Female,56,1,1,short-term,automatic transfer,0,117.50304020012032,19.975197649151305,81.2724095547805,99.38804021173809,0,0.007947881169108982,0,0,1
1229,Female,56,1,1,short-term,mail,0,114.2976715720349,19.430264091330283,63.42260414868185,86.49729571148141,0,0.006725407994833541,0,0,0
1230,Male,56,1,1,short-term,email,2,147.366277754396,25.035706931687777,56.776408451106576,79.77769807825545,1,0.008996796744474872,1,0,2
1231,Female,56,1,1,long-term,automatic transfer,1,117.84971203320526,20.035833726460677,57.49083865118333,79.13058486351781,0,0.006685408372286664,0,1,1
1232,Male,56,0,1,long-term,automatic transfer,2,0.0,0.0,50.10472545884518,78.00340630165412,0,0.009872952933321305,1,1,1
1233,Female,56,0,1,long-term,automatic transfer,1,0.0,0.0,52.571238951417726,68.93891481628889,0,0.007337923791398264,0,1,1
1234,Female,56,1,1,long-term,automatic transfer,1,130.46950211041047,22.178932213084728,57.57236880719327,81.4628850654889,0,0.0070780894248937834,0,1,1
1235,Female,56,0,1,long-term,automatic transfer,2,0.0,0.0,42.078290133270585,64.69203582134453,0,0.005601069431079268,0,1,1
1236,Female,56,1,1,long-term,automatic transfer,1,131.3059323636327,22.324185611382177,71.7262347703572,92.33255464041672,0,0.007194371008918872,0,1,1
1237,Male,56,1,1,long-term,email,1,140.9361354308105,23.962140991397856,82.13293750686667,102.85742715992076,0,0.007969279402032346,1,1,2
1238,Male,56,1,1,long-term,email,0,136.99641111710258,23.29207953035238,81.30481841837795,102.3314806381754,0,0.006707228327176746,1,1,2
1239,Male,56,1,1,long-term,automatic transfer,2,125.55043285700744,21.344216992014083,87.10604530884348,108.7445489841784,0,0.00784678262585017,1,1,1
1240,Male,56,1,1,long-term,email,0,127.38924130320996,21.654026561312296,86.39966998902361,107.01006447605378,0,0.007264959780873487,1,1,2
1241,Female,56,1,1,long-term,automatic transfer,1,120.2165024763162,20.437517475717925,59.25557385377981,81.63205588588272,0,0.0067898932382334225,0,1,1
1242,Male,56,1,1,long-term,automatic transfer,1,125.01328191236144,21.251577670973884,88.45090394316954,111.64324824157386,0,0.007993651223631252,1,1,1
1243,Female,56,1,1,long-term,email,2,148.9019915147796,25.2757084777135,85.71888362160182,109.0820075397934,1,0.009703298871028276,0,1,2
1244,Male,56,1,1,long-term,automatic transfer,1,147.1681277283905,24.98970287535945,74.05249178843516,97.50101126078168,1,0.01082771795195719,1,1,1
1245,Female,56,1,0,long-term,automatic transfer,0,121.32374506845518,20.625915042021447,0.0,22.360625694960405,0,0.008724,0,1,1
1246,Female,56,1,0,long-term,mail,1,118.365816926917,20.121373772288447,0.0,25.61686961208575,0,0.008724,0,1,0
1247,Male,56,1,0,long-term,mail,2,124.17285061123364,21.10897984710224,0.0,23.43079719280896,0,0.008724,1,1,0
1248,Female,56,1,0,long-term,mail,1,129.06015836162203,21.9383215759177,0.0,20.19232280507094,0,0.008724,0,1,0
1249,Male,56,1,0,long-term,mail,1,133.70075285148454,22.72991594285616,0.0,24.162667347901643,0,0.008724,1,1,0
1250,Male,56,1,0,long-term,mail,2,110.4232760738094,18.771191578543156,0.0,25.493441294395467,0,0.008724,1,1,0
1251,Male,56,1,0,long-term,mail,2,134.3873829276726,22.84666197193236,0.0,19.75065399430081,0,0.008724,1,1,0
1252,Female,56,1,0,long-term,automatic transfer,0,113.1368141181419,19.232030557478986,0.0,22.90479053059204,0,0.008724,0,1,1
1253,Female,7,0,1,short-term,mail,3,0.0,0.0,8.812996246951649,25.37205,0,0.009269428568269405,0,0,0
1254,Male,7,1,1,short-term,automatic transfer,1,122.4634504933918,20.819868927994023,34.654811538228444,48.7252,0,0.007212005133101372,1,0,1
1255,Male,7,1,1,short-term,email,3,121.5525918150079,20.66506853074182,43.90212696492819,59.94592,0,0.009628795885182988,1,0,2
1256,Female,7,1,1,short-term,mail,1,122.57164537546365,20.83716968931061,37.27566145014438,54.50727,0,0.006380177888678412,0,0,0
1257,Female,7,0,1,short-term,mail,0,0.0,0.0,20.86375494162551,34.47742,0,0.014034469111596207,0,0,0
1258,Female,7,0,1,short-term,automatic transfer,1,0.0,0.0,55.29772333734307,69.19955,0,0.009792267968824318,0,0,1
1259,Female,7,1,1,short-term,mail,0,114.56399271861125,19.47573904106728,53.02085266063864,67.26522,0,0.006547384042125917,0,0,0
1260,Female,7,0,1,short-term,email,2,0.0,0.0,15.878120012842835,30.1501,0,0.0062264011138429,0,0,2
1261,Female,7,0,1,short-term,email,1,0.0,0.0,26.66308698383032,42.28652,1,0.00794240826540578,0,0,2
1262,Female,7,0,1,short-term,mail,2,0.0,0.0,21.45125156330085,38.30483,1,0.006703712922799438,0,0,0
1263,Female,7,1,1,short-term,email,1,115.47000389364996,19.58313787173719,32.97244113332373,47.59409,1,0.008221616246277567,0,0,2
1264,Male,7,1,1,short-term,automatic transfer,1,130.32244004469192,22.153947198149883,46.40600769504795,62.3544,0,0.007321249628201286,1,0,1
1265,Male,7,1,1,short-term,automatic transfer,0,112.96657376386584,19.20370743248276,69.51072301525633,83.10732,0,0.007121088181667308,1,0,1
1266,Female,7,1,1,short-term,email,0,122.88352352140772,20.89174729824296,60.07090651722862,81.00994,0,0.007284715288776113,0,0,2
1267,Male,7,1,1,short-term,email,3,118.90939049638084,20.215635895454334,64.43512235397155,70.99038,0,0.009697015641272823,1,0,2
1268,Female,7,1,1,short-term,automatic transfer,0,115.48977613811364,19.63453651973728,59.75629595534544,77.49067,0,0.00589217741439156,0,0,1
1269,Male,7,1,1,short-term,automatic transfer,0,112.58066194930208,19.13892108821793,76.22155545153286,88.60679,0,0.007018926672108367,1,0,1
1270,Male,7,1,1,short-term,email,2,128.4261472231261,21.83215865047985,47.94298257925277,59.6659,0,0.007784088435204174,1,0,2
1271,Male,7,1,1,short-term,mail,1,112.83157769441904,19.18209132881619,71.20604470958168,78.88206,1,0.008478060824585163,1,0,0
1272,Male,7,1,1,short-term,mail,1,113.7021815162614,19.329726416642533,80.00908043111241,88.68116,1,0.013078389059522636,1,0,0
1273,Female,7,1,1,short-term,mail,1,115.04054863591084,19.557135682096543,59.9554482849817,65.07421,1,0.00793391500777944,0,0,0
1274,Male,7,1,1,short-term,mail,0,116.6903678799948,19.83769213371404,69.05981943430739,80.24548,1,0.01231942199113183,1,0,0
1275,Male,7,1,1,short-term,mail,1,117.93455721699917,20.049248881885504,79.62169973504734,85.62048,1,0.013354470618531242,1,0,0
1276,Male,7,1,1,short-term,email,2,117.4133162903267,19.960461627101708,67.4371753890251,73.1944,1,0.010167370168948177,1,0,2
1277,Male,7,1,1,short-term,mail,0,112.14376437171322,19.064575956593764,68.55653121657214,78.98685,1,0.01263087690566537,1,0,0
1278,Female,7,1,0,short-term,automatic transfer,2,118.40488820356164,20.129600030641765,0.0,19.89118,0,0.008724,0,0,1
1279,Female,7,1,0,short-term,mail,1,124.47951682299907,21.162226694928197,0.0,21.47336,0,0.008724,0,0,0
1280,Male,7,1,0,short-term,mail,2,121.237246367204,20.610032725889912,0.0,16.69619,0,0.008724,1,0,0
1281,Male,7,1,0,short-term,mail,1,130.58883313865576,22.20048310050449,0.0,21.35809,0,0.008724,1,0,0
1282,Male,7,1,0,short-term,email,1,117.69840410793849,20.044922593121743,0.0,15.00516,1,0.008724,1,0,2
1283,Female,7,1,1,long-term,mail,1,117.62442285180268,19.99963604199529,18.096039441793707,31.06349,0,0.006461674149647591,0,1,0
1284,Male,7,1,1,long-term,email,0,118.48666364264096,20.14309582096301,29.606904179036988,41.4125,1,0.007332475735522446,1,1,2
1285,Female,7,1,0,long-term,mail,2,108.98047861619384,18.524538004104155,0.0,21.63516,0,0.008724,0,1,0
1286,Female,7,1,0,long-term,mail,1,118.28220823344635,20.105635163426733,0.0,19.55693,0,0.008724,0,1,0
1287,Male,42,1,1,short-term,automatic transfer,2,124.7820751765886,21.214344517459264,24.688803554768505,46.309309914706105,0,0.008986448350204306,1,0,1
1288,Female,42,0,1,short-term,automatic transfer,0,0.0,0.0,10.20776220669223,31.159104069530212,0,0.004535061658916529,0,0,1
1289,Male,42,1,1,short-term,email,1,126.2386153591205,21.473307944349145,76.9539886307168,97.49594370123998,0,0.006996331779146871,1,0,2
1290,Female,42,1,1,short-term,automatic transfer,1,137.46523212909895,23.37081241383764,63.36862001102904,84.1679212187573,0,0.007399079025819468,0,0,1
1291,Male,42,1,1,short-term,email,2,123.379431680155,20.974881377071146,63.38063283553366,83.75081217849167,1,0.011456640702637473,1,0,2
1292,Female,42,1,1,short-term,email,4,123.379431680155,20.974881377071146,74.56913602015855,94.2785977832993,1,0.011275524824505707,0,0,2
1293,Female,42,1,1,long-term,automatic transfer,1,126.94596040204809,21.584604933249366,34.08569965532491,69.17961914507865,0,0.005159723476601525,0,1,1
1294,Female,42,0,1,long-term,email,1,0.0,0.0,26.155694791161874,53.90525523064908,0,0.006271130317447416,0,1,2
1295,Female,42,1,1,long-term,email,1,138.23624741853732,23.501283890452324,49.8811648268072,75.04760178132227,0,0.00655685123613577,0,1,2
1296,Female,42,1,1,long-term,email,1,119.62223299005424,20.33921800342162,53.32058115003417,73.8172291698127,0,0.007525515182224946,0,1,2
1297,Female,42,0,1,long-term,mail,2,0.0,0.0,32.69733858153064,53.50004658173599,1,0.013977908355982473,0,1,0
1298,Female,42,1,1,long-term,email,0,127.79641466398373,21.7270568432306,84.74495222015595,105.2455457052943,0,0.007411469386640128,0,1,2
1299,Female,42,1,0,long-term,mail,1,137.8366615807875,23.43399446005319,0.0,22.09160500461303,0,0.008724,0,1,0
1300,Female,42,1,0,long-term,email,2,124.8229093907259,21.2226808558092,0.0,25.683796081092204,0,0.008724,0,1,2
1301,Male,42,1,0,long-term,mail,1,120.8479656661616,20.545879915036213,0.0,20.266283852439805,0,0.008724,1,1,0
1302,Male,42,1,0,long-term,email,2,126.70452294444532,21.54096347106417,0.0,19.66507190695265,0,0.008724,1,1,2
1303,Male,42,1,0,long-term,email,0,126.23444271278058,21.461839588165606,0.0,18.775521000309013,0,0.008724,1,1,2
1304,Male,42,1,0,long-term,mail,2,139.32928461816786,23.688213506014755,0.0,22.901947422501863,0,0.008724,1,1,0
1305,Female,35,1,1,short-term,email,1,124.8714481583894,21.233693279025943,50.60762445767599,73.71477336221422,0,0.006957558329702316,0,0,2
1306,Female,35,1,1,short-term,email,3,123.7030644197592,21.03498286554075,31.055048378295872,49.37511682968084,0,0.00896002451096478,0,0,2
1307,Female,35,1,1,short-term,email,2,127.62165079154676,21.70281901363385,24.74104188950047,43.90272624109855,0,0.00886371102232509,0,0,2
1308,Female,35,1,1,short-term,mail,3,139.67727126064037,23.750747514413824,16.656766078071165,37.55870430532451,0,0.010923711590348857,0,0,0
1309,Female,35,1,1,short-term,email,0,128.1407915676754,21.784227590120302,65.90519899639106,88.16793256091931,0,0.007182866604616421,0,0,2
1310,Female,35,1,1,short-term,email,2,114.46505240927296,19.460803571982108,61.178347328439926,80.15401921623308,0,0.008833770968490594,0,0,2
1311,Female,35,1,1,short-term,email,0,113.4977998856824,19.29739595607392,71.76592664470557,93.51456661510072,0,0.008905478668595973,0,0,2
1312,Male,35,1,1,short-term,email,0,129.89684033554903,22.08192376925705,81.19761849240211,101.08993692681538,0,0.007318013260140071,1,0,2
1313,Female,35,1,1,short-term,email,1,134.4889223831401,22.862351176451902,86.60858849245277,104.67651778991294,0,0.008963781613370367,0,0,2
1314,Male,35,1,1,short-term,automatic transfer,3,141.566937450639,24.06710454836788,83.96631444730015,101.69360744179887,0,0.007371437325969561,1,0,1
1315,Female,35,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,55.65466772508548,81.01757313297485,1,0.012002345964161306,0,0,1
1316,Male,35,1,1,short-term,email,0,123.379431680155,20.974881377071146,56.268563017729846,76.63127435712683,1,0.006533363580215715,1,0,2
1317,Female,35,1,0,short-term,automatic transfer,1,132.4635470584834,22.50471397106293,0.0,17.72129669807064,0,0.008724,0,0,1
1318,Male,35,1,0,short-term,automatic transfer,0,135.59495036691976,23.037687060561865,0.0,18.639974505988764,0,0.008724,1,0,1
1319,Female,35,1,0,short-term,email,1,135.70652641005182,23.05418266514758,0.0,21.043090729842277,0,0.008724,0,0,2
1320,Female,35,1,0,short-term,automatic transfer,1,133.4947210274734,22.6819001632396,0.0,18.090354524476883,0,0.008724,0,0,1
1321,Female,35,0,1,long-term,mail,2,0.0,0.0,30.329412103489663,44.625351818332426,0,0.00775344499483853,0,1,0
1322,Female,35,1,1,long-term,automatic transfer,1,109.54520031342214,18.623068482674217,24.86802300629748,41.94535226555652,0,0.006978899500948038,0,1,1
1323,Female,35,1,1,long-term,automatic transfer,3,157.91007932777646,26.844805516665453,38.9439019594908,71.78125037541471,0,0.01035873067576574,0,1,1
1324,Female,35,1,1,long-term,mail,2,156.6621783517041,26.63216546393865,22.1681857588531,47.73822661549792,0,0.007121802699337433,0,1,0
1325,Male,35,0,1,long-term,automatic transfer,2,0.0,0.0,26.412747229933544,66.3664271143704,0,0.007262386158178909,1,1,1
1326,Female,35,1,1,long-term,email,1,117.68797834939934,20.0041994754636,75.49254024311068,93.79254951052988,0,0.00728551486406469,0,1,2
1327,Male,35,1,1,long-term,automatic transfer,3,137.0950475254744,23.30632608040129,73.8801500060484,102.44268174713824,0,0.006128234331564791,1,1,1
